Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
train-ticket-master,fdse.microservice.service,BasicService,0,0,3,0,21,3,1,0,-1.0,2,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-basic-service\src\main\java\fdse\microservice\service\BasicService.java,10
train-ticket-master,fdse.microservice.service,BasicServiceImpl,3,0,12,7,372,50,0,1,0.0,1,2,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-basic-service\src\main\java\fdse\microservice\service\BasicServiceImpl.java,21
train-ticket-master,fdse.microservice.service,BasicServiceImplTest,4,0,5,5,54,5,0,0,0.4,0,3,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-basic-service\src\test\java\fdse\microservice\service\BasicServiceImplTest.java,21
train-ticket-master,fdse.microservice.service,StationService,0,0,9,0,11,9,1,0,-1.0,3,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-station-service\src\main\java\fdse\microservice\service\StationService.java,9
train-ticket-master,fdse.microservice.service,StationServiceImpl,3,0,9,9,114,23,0,1,0.0,1,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-station-service\src\main\java\fdse\microservice\service\StationServiceImpl.java,15
train-ticket-master,fdse.microservice.service,StationServiceImplTest,3,0,19,19,115,19,0,0,0.10526315789473684,0,4,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-station-service\src\test\java\fdse\microservice\service\StationServiceImplTest.java,20
train-ticket-master,cancel,CancelApplication,0,0,2,2,11,2,0,0,-1.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-cancel-service\src\main\java\cancel\CancelApplication.java,15
train-ticket-master,cancel.config,SecurityConfig,0,0,4,3,28,4,0,0,-1.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-cancel-service\src\main\java\cancel\config\SecurityConfig.java,20
train-ticket-master,cancel.controller,CancelController,2,0,3,3,25,3,0,0,0.6666666666666666,1,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-cancel-service\src\main\java\cancel\controller\CancelController.java,15
train-ticket-master,cancel.controller,CancelControllerTest,4,0,4,4,23,4,0,0,0.0,0,3,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-cancel-service\src\test\java\cancel\controller\CancelControllerTest.java,24
train-ticket-master,cancel.entity,GetAccountByIdInfo,1,0,1,1,8,1,0,0,0.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-cancel-service\src\main\java\cancel\entity\GetAccountByIdInfo.java,5
train-ticket-master,cancel.entity,GetAccountByIdResult,3,0,1,1,10,1,0,0,0.0,0,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-cancel-service\src\main\java\cancel\entity\GetAccountByIdResult.java,7
train-ticket-master,cancel.entity,GetOrderByIdInfo,1,0,1,1,8,1,0,0,0.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-cancel-service\src\main\java\cancel\entity\GetOrderByIdInfo.java,5
train-ticket-master,cancel.service,CancelService,0,0,2,0,21,2,1,0,-1.0,2,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-cancel-service\src\main\java\cancel\service\CancelService.java,6
train-ticket-master,cancel.service,CancelServiceImpl,4,0,12,6,240,30,0,1,0.0,1,6,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-cancel-service\src\main\java\cancel\service\CancelServiceImpl.java,26
train-ticket-master,cancel.service,CancelServiceImplTest,4,0,8,8,87,8,0,0,0.25,0,4,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-cancel-service\src\test\java\cancel\service\CancelServiceImplTest.java,20
train-ticket-master,edu.fudan.common.config,SwaggerConfig,2,0,2,1,14,2,0,0,0.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\config\SwaggerConfig.java,15
train-ticket-master,edu.fudan.common.entity,Account,9,0,1,1,22,1,0,0,0.0,1,2,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\Account.java,8
train-ticket-master,edu.fudan.common.entity,AdminTrip,3,0,1,1,10,1,0,0,0.0,0,3,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\AdminTrip.java,5
train-ticket-master,edu.fudan.common.entity,Assurance,3,0,2,2,22,2,0,0,0.0,0,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\Assurance.java,9
train-ticket-master,edu.fudan.common.entity,AssuranceType,3,0,0,0,51,0,0,0,-1.0,1,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\AssuranceType.java,5
train-ticket-master,edu.fudan.common.entity,Config,3,0,0,0,8,0,0,0,-1.0,5,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\Config.java,7
train-ticket-master,edu.fudan.common.entity,Consign,11,0,0,0,13,0,0,0,-1.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\Consign.java,9
train-ticket-master,edu.fudan.common.entity,Contacts,6,0,2,2,29,5,0,0,1.0,5,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\Contacts.java,10
train-ticket-master,edu.fudan.common.entity,DocumentType,2,0,0,0,37,0,0,0,-1.0,1,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\DocumentType.java,3
train-ticket-master,edu.fudan.common.entity,Food,2,0,1,1,6,1,0,0,0.0,2,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\Food.java,9
train-ticket-master,edu.fudan.common.entity,FoodOrder,7,0,1,1,17,1,0,0,0.0,1,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\FoodOrder.java,7
train-ticket-master,edu.fudan.common.entity,Gender,2,0,0,0,37,0,0,0,-1.0,1,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\Gender.java,3
train-ticket-master,edu.fudan.common.entity,LeftTicketInfo,1,0,2,2,11,2,0,0,1.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\LeftTicketInfo.java,9
train-ticket-master,edu.fudan.common.entity,NotifyInfo,10,0,1,1,17,1,0,0,0.0,2,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\NotifyInfo.java,5
train-ticket-master,edu.fudan.common.entity,Order,17,0,3,3,59,6,0,0,0.6666666666666666,17,3,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\Order.java,13
train-ticket-master,edu.fudan.common.entity,OrderAlterInfo,4,0,1,1,12,1,0,0,0.0,4,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\OrderAlterInfo.java,7
train-ticket-master,edu.fudan.common.entity,OrderSecurity,2,0,1,1,9,1,0,0,0.0,2,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\OrderSecurity.java,6
train-ticket-master,edu.fudan.common.entity,OrderStatus,2,0,0,0,46,0,0,0,-1.0,7,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\OrderStatus.java,3
train-ticket-master,edu.fudan.common.entity,OrderTicketsInfo,19,0,2,2,30,2,0,0,1.0,5,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\OrderTicketsInfo.java,11
train-ticket-master,edu.fudan.common.entity,PaymentDifferenceInfo,4,0,1,1,11,1,0,0,0.0,1,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\PaymentDifferenceInfo.java,5
train-ticket-master,edu.fudan.common.entity,PriceConfig,5,0,1,1,12,1,0,0,0.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\PriceConfig.java,9
train-ticket-master,edu.fudan.common.entity,Route,5,0,3,3,27,3,0,0,0.0,8,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\Route.java,10
train-ticket-master,edu.fudan.common.entity,RouteInfo,6,0,2,2,19,2,0,0,1.0,5,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\RouteInfo.java,11
train-ticket-master,edu.fudan.common.entity,RoutePlanInfo,4,0,3,3,17,3,0,0,1.0,4,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\RoutePlanInfo.java,9
train-ticket-master,edu.fudan.common.entity,RoutePlanResultUnit,9,0,0,0,14,0,0,0,-1.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\RoutePlanResultUnit.java,11
train-ticket-master,edu.fudan.common.entity,Seat,7,0,1,1,21,1,0,0,0.0,13,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\Seat.java,12
train-ticket-master,edu.fudan.common.entity,SeatClass,2,0,0,0,52,0,0,0,-1.0,6,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\SeatClass.java,3
train-ticket-master,edu.fudan.common.entity,SoldTicket,11,0,1,1,27,1,0,0,0.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\SoldTicket.java,7
train-ticket-master,edu.fudan.common.entity,Station,3,0,4,4,19,4,0,0,0.0,5,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\Station.java,7
train-ticket-master,edu.fudan.common.entity,StationFoodStore,7,0,1,1,11,1,0,0,0.0,1,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\StationFoodStore.java,9
train-ticket-master,edu.fudan.common.entity,Ticket,3,0,2,2,15,2,0,0,1.0,2,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\Ticket.java,5
train-ticket-master,edu.fudan.common.entity,TrainFood,3,0,1,1,7,1,0,0,0.0,1,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\TrainFood.java,9
train-ticket-master,edu.fudan.common.entity,TrainType,5,0,3,3,23,3,0,0,0.6666666666666666,12,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\TrainType.java,7
train-ticket-master,edu.fudan.common.entity,Travel,4,0,1,1,11,1,0,0,0.0,3,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\Travel.java,8
train-ticket-master,edu.fudan.common.entity,TravelInfo,9,0,0,0,14,0,0,0,-1.0,15,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\TravelInfo.java,10
train-ticket-master,edu.fudan.common.entity,TravelResult,5,0,2,2,15,2,0,0,1.0,0,2,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\TravelResult.java,6
train-ticket-master,edu.fudan.common.entity,Trip,9,0,3,3,39,3,0,0,0.0,5,2,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\Trip.java,12
train-ticket-master,edu.fudan.common.entity,TripAllDetail,4,0,0,0,9,0,0,0,-1.0,2,2,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\TripAllDetail.java,7
train-ticket-master,edu.fudan.common.entity,TripAllDetailInfo,4,0,3,3,17,3,0,0,1.0,8,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\TripAllDetailInfo.java,9
train-ticket-master,edu.fudan.common.entity,TripId,2,0,3,3,0,8,0,0,0.6666666666666666,7,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\TripId.java,7
train-ticket-master,edu.fudan.common.entity,TripInfo,3,0,3,3,19,3,0,0,0.0,9,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\TripInfo.java,11
train-ticket-master,edu.fudan.common.entity,TripResponse,10,0,1,1,32,1,0,0,0.0,5,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\TripResponse.java,10
train-ticket-master,edu.fudan.common.entity,Type,2,0,0,0,45,0,0,0,-1.0,1,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\Type.java,5
train-ticket-master,edu.fudan.common.entity,User,7,0,0,0,12,0,0,0,-1.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\User.java,11
train-ticket-master,rebook.entity,VerifyResult,2,0,1,1,9,1,0,0,0.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\entity\VerifyResult.java,5
train-ticket-master,rebook.entity,RebookInfo,6,0,1,1,19,1,0,0,0.0,4,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-rebook-service\src\main\java\rebook\entity\RebookInfo.java,10
train-ticket-master,edu.fudan.common.exception,BaseException,0,0,2,2,11,2,1,0,-1.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\exception\BaseException.java,3
train-ticket-master,edu.fudan.common.exception,TokenException,0,0,1,1,8,1,0,1,-1.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\exception\TokenException.java,3
train-ticket-master,edu.fudan.common.security.jwt,JWTFilter,0,0,1,0,15,1,0,0,-1.0,0,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\security\jwt\JWTFilter.java,14
train-ticket-master,edu.fudan.common.security.jwt,JWTUtil,2,0,14,8,84,16,0,0,0.5,1,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\security\jwt\JWTUtil.java,21
train-ticket-master,edu.fudan.common.util,JsonUtils,1,0,6,5,55,6,0,0,0.3333333333333333,12,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\util\JsonUtils.java,10
train-ticket-master,edu.fudan.common.util,Response,3,0,0,0,11,0,0,0,-1.0,99,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\util\Response.java,8
train-ticket-master,edu.fudan.common.util,StringUtils,0,0,3,3,28,5,0,0,-1.0,33,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-common\src\main\java\edu\fudan\common\util\StringUtils.java,7
train-ticket-master,config,ConfigApplication,0,0,2,2,11,2,0,0,-1.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-config-service\src\main\java\config\ConfigApplication.java,15
train-ticket-master,config,SecurityConfig,1,0,4,3,29,4,0,0,1.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-config-service\src\main\java\config\SecurityConfig.java,21
train-ticket-master,config.controller,ConfigController,2,0,6,6,31,6,0,0,0.3333333333333333,1,2,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-config-service\src\main\java\config\controller\ConfigController.java,17
train-ticket-master,config.controller,ConfigControllerTest,4,0,7,7,42,7,0,0,0.0,0,4,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-config-service\src\test\java\config\controller\ConfigControllerTest.java,22
train-ticket-master,config.entity,Config,3,0,2,2,17,2,0,0,0.0,6,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-config-service\src\main\java\config\entity\Config.java,10
train-ticket-master,config.init,InitData,1,0,1,1,13,1,0,0,0.0,0,2,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-config-service\src\main\java\config\init\InitData.java,9
train-ticket-master,config.repository,ConfigRepository,0,0,3,0,22,3,0,0,-1.0,2,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-config-service\src\main\java\config\repository\ConfigRepository.java,8
train-ticket-master,config.service,ConfigService,0,0,5,0,39,5,1,0,-1.0,3,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-config-service\src\main\java\config\service\ConfigService.java,8
train-ticket-master,config.service,ConfigServiceImpl,3,0,5,5,69,10,0,1,0.0,1,2,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-config-service\src\main\java\config\service\ConfigServiceImpl.java,16
train-ticket-master,config.service,ConfigServiceImplTest,3,0,11,11,69,11,0,0,0.18181818181818182,0,4,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-config-service\src\test\java\config\service\ConfigServiceImplTest.java,20
train-ticket-master,consignprice.config,SecurityConfig,0,0,4,3,28,4,0,0,-1.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-price-service\src\main\java\consignprice\config\SecurityConfig.java,20
train-ticket-master,consignprice,ConsignPriceApplication,1,0,2,2,13,2,0,0,1.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-price-service\src\main\java\consignprice\ConsignPriceApplication.java,19
train-ticket-master,consignprice.controller,ConsignPriceController,2,0,5,5,26,5,0,0,0.4,1,2,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-price-service\src\main\java\consignprice\controller\ConsignPriceController.java,14
train-ticket-master,consignprice.controller,ConsignPriceControllerTest,4,0,6,6,35,6,0,0,0.0,0,4,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-price-service\src\test\java\consignprice\controller\ConsignPriceControllerTest.java,22
train-ticket-master,consignprice.entity,ConsignPrice,6,0,1,1,13,1,0,0,0.0,6,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-price-service\src\main\java\consignprice\entity\ConsignPrice.java,11
train-ticket-master,consignprice.init,InitData,2,0,1,1,18,1,0,0,0.0,0,2,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-price-service\src\main\java\consignprice\init\InitData.java,13
train-ticket-master,consignprice.repository,ConsignPriceConfigRepository,0,0,1,0,11,1,0,0,-1.0,2,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-price-service\src\main\java\consignprice\repository\ConsignPriceConfigRepository.java,7
train-ticket-master,consignprice.service,ConsignPriceService,0,0,4,0,32,4,1,0,-1.0,3,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-price-service\src\main\java\consignprice\service\ConsignPriceService.java,7
train-ticket-master,consignprice.service,ConsignPriceServiceImpl,3,0,4,4,61,7,0,1,0.0,1,2,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-price-service\src\main\java\consignprice\service\ConsignPriceServiceImpl.java,12
train-ticket-master,consignprice.service,ConsignPriceServiceImplTest,3,0,8,8,53,8,0,0,0.25,0,4,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-price-service\src\test\java\consignprice\service\ConsignPriceServiceImplTest.java,19
train-ticket-master,consign.config,SecurityConfig,0,0,4,3,28,4,0,0,-1.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-service\src\main\java\consign\config\SecurityConfig.java,20
train-ticket-master,consign,ConsignApplication,0,0,2,2,11,2,0,0,-1.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-service\src\main\java\consign\ConsignApplication.java,15
train-ticket-master,consign.controller,ConsignController,2,0,6,6,32,6,0,0,0.3333333333333333,1,2,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-service\src\main\java\consign\controller\ConsignController.java,16
train-ticket-master,consign.controller,ConsignControllerTest,4,0,7,7,44,7,0,0,0.0,0,4,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-service\src\test\java\consign\controller\ConsignControllerTest.java,24
train-ticket-master,consign.entity,Consign,11,0,0,0,16,0,0,0,-1.0,5,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-service\src\main\java\consign\entity\Consign.java,11
train-ticket-master,consign.entity,ConsignRecord,11,0,0,0,16,0,0,0,-1.0,2,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-service\src\main\java\consign\entity\ConsignRecord.java,10
train-ticket-master,consign.entity,GetPriceDomain,2,0,1,1,9,1,0,0,0.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-service\src\main\java\consign\entity\GetPriceDomain.java,5
train-ticket-master,consign.entity,InsertConsignRecordResult,2,0,1,1,9,1,0,0,0.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-service\src\main\java\consign\entity\InsertConsignRecordResult.java,5
train-ticket-master,consign.init,InitData,2,0,1,1,6,1,0,0,0.0,0,2,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-service\src\main\java\consign\init\InitData.java,13
train-ticket-master,consign.repository,ConsignRepository,0,0,4,0,29,4,0,0,-1.0,3,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-service\src\main\java\consign\repository\ConsignRepository.java,10
train-ticket-master,consign.service,ConsignService,0,0,5,0,40,5,1,0,-1.0,3,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-service\src\main\java\consign\service\ConsignService.java,10
train-ticket-master,consign.service,ConsignServiceImpl,4,0,6,5,97,11,0,1,0.0,1,3,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-service\src\main\java\consign\service\ConsignServiceImpl.java,25
train-ticket-master,consign.service,ConsignServiceImplTest,4,0,10,10,84,10,0,0,0.2,0,5,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-consign-service\src\test\java\consign\service\ConsignServiceImplTest.java,24
train-ticket-master,contacts.config,SecurityConfig,0,0,4,3,28,4,0,0,-1.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-contacts-service\src\main\java\contacts\config\SecurityConfig.java,20
train-ticket-master,contacts,ContactsApplication,0,0,2,2,11,2,0,0,-1.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-contacts-service\src\main\java\contacts\ContactsApplication.java,15
train-ticket-master,contacts.controller,ContactsController,2,0,8,8,40,8,0,0,0.25,1,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-contacts-service\src\main\java\contacts\controller\ContactsController.java,16
train-ticket-master,contacts.controller,ContactsControllerTest,4,0,9,9,57,9,0,0,0.0,0,4,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-contacts-service\src\test\java\contacts\controller\ContactsControllerTest.java,24
train-ticket-master,contacts.entity,Contacts,6,0,3,3,31,6,0,0,1.0,3,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-contacts-service\src\main\java\contacts\entity\Contacts.java,13
train-ticket-master,contacts.entity,DocumentType,2,0,0,0,37,0,0,0,-1.0,1,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-contacts-service\src\main\java\contacts\entity\DocumentType.java,3
train-ticket-master,contacts.init,InitData,1,0,1,1,24,1,0,0,0.0,0,3,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-contacts-service\src\main\java\contacts\init\InitData.java,11
train-ticket-master,contacts.repository,ContactsRepository,0,0,5,0,29,5,0,0,-1.0,2,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-contacts-service\src\main\java\contacts\repository\ContactsRepository.java,10
train-ticket-master,contacts.service,ContactsService,0,0,7,0,53,7,1,0,-1.0,3,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-contacts-service\src\main\java\contacts\service\ContactsService.java,9
train-ticket-master,contacts.service,ContactsServiceImpl,3,0,7,7,88,13,0,1,0.0,1,2,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-contacts-service\src\main\java\contacts\service\ContactsServiceImpl.java,16
train-ticket-master,contacts.service,ContactsServiceImplTest,3,0,14,14,97,14,0,0,0.14285714285714285,0,4,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-contacts-service\src\test\java\contacts\service\ContactsServiceImplTest.java,21
train-ticket-master,delivery.config,Queues,1,1,1,1,6,1,0,0,0.0,1,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-delivery-service\src\main\java\delivery\config\Queues.java,7
train-ticket-master,delivery,DeliveryApplication,0,0,2,2,11,2,0,0,-1.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-delivery-service\src\main\java\delivery\DeliveryApplication.java,13
train-ticket-master,delivery.entity,Delivery,5,0,1,1,9,1,0,0,0.0,1,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-delivery-service\src\main\java\delivery\entity\Delivery.java,16
train-ticket-master,delivery.mq,RabbitReceive,3,0,1,1,23,3,0,0,0.0,0,4,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-delivery-service\src\main\java\delivery\mq\RabbitReceive.java,23
train-ticket-master,delivery.repository,DeliveryRepository,0,0,5,0,7,5,0,0,-1.0,1,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-delivery-service\src\main\java\delivery\repository\DeliveryRepository.java,13
train-ticket-master,execute.config,SecurityConfig,0,0,4,3,28,4,0,0,-1.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-execute-service\src\main\java\execute\config\SecurityConfig.java,20
train-ticket-master,execute.controller,ExecuteControlller,2,0,3,3,18,3,0,0,0.6666666666666666,1,1,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-execute-service\src\main\java\execute\controller\ExecuteControlller.java,13
train-ticket-master,execute.controller,ExecuteControlllerTest,4,0,4,4,23,4,0,0,0.0,0,3,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-execute-service\src\test\java\execute\controller\ExecuteControlllerTest.java,24
train-ticket-master,execute,ExecuteApplication,0,0,2,2,11,2,0,0,-1.0,0,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-execute-service\src\main\java\execute\ExecuteApplication.java,15
train-ticket-master,execute.serivce,ExecuteService,0,0,2,0,19,2,1,0,-1.0,2,0,C:\Users\kenza\Downloads\train-ticket-master\train-ticket-master\ts-execute-service\src\main\java\execute\serivce\ExecuteService.java,6
